record_id,session_id,timestamp_utc,activity,notes,sample_number,accel_x_mps2,accel_y_mps2,accel_z_mps2,accel_avg_mps2,gyro_x_dps,gyro_y_dps,gyro_z_dps,gyro_avg_dps,board_time_ms,accel_msd,gyro_msd,slope_window_samples,accel_avg_slope,accel_msd_slope,gyro_avg_slope,gyro_msd_slope,elapsed_s,accel_magnitude_g,gyro_magnitude_dps,abs_accel_avg_slope,abs_accel_msd_slope,accel_msd_mean_500ms,accel_msd_mean_1000ms,abs_gyro_avg_slope,abs_gyro_msd_slope,gyro_msd_mean_500ms,gyro_msd_mean_1000ms
3082,6,2026-09-24T05:54:24.323+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3173,0.588,-0.363,7.257,2.494,44.515,13.028,54.737,37.427,319058,11.9091,2326.839,5,-3.151155,18.91123,58.07633,-2761.606,14.135,0.7433553684334167,71.74575372800818,3.151155,18.91123,9.9254182,7.166315566,58.07633,2761.606,1758.91316,1012.2808420000001
3083,6,2026-09-24T05:54:24.423+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3174,-1.079,4.619,8.581,4.04,-3.643,20.726,-13.862,1.074,319159,9.783381,2361.425,5,-3.383742,2.877934,-18.87684,3667.771,14.236,0.9998054241761152,25.199078733160068,3.383742,2.877934,10.9521332,8.127464826,18.87684,3667.771,1527.48016,1247.3704089999999
3084,6,2026-09-24T05:54:24.523+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3175,-1.902,5.227,8.689,4.004,-12.199,-5.945,54.668,12.175,319259,0.353298,1826.969,5,1.150584,-31.34814,-35.0909,3944.592,14.336,1.0520281948839147,56.32715907979028,1.150584,31.34814,9.723761800000002,8.160069799999999,35.0909,3944.592,1608.67036,1427.588347
3085,6,2026-09-24T05:54:24.624+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3176,-2.903,-0.304,8.806,1.867,-47.211,26.691,-32.306,-17.609,319360,10.53527,3285.142,5,-4.905175,-12.42418,-84.72284,4023.822,14.437,0.9460057455612634,63.12658424150636,4.905175,12.42418,8.7215758,9.2019121,84.72284,4023.822,2162.3402,1753.3768100000002
3086,6,2026-09-24T05:54:24.725+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3177,-1.814,1.697,9.836,3.239,-63.723,12.773,-16.337,-22.429,319461,2.082473,240.4553,5,-0.6777394,-18.74865,-137.503,-3229.442,14.538,1.034483382159118,67.01244531428472,0.6777394,18.74865,6.9327044,9.188916299999999,137.503,3229.442,2008.16606,1738.3630500000004
3087,6,2026-09-24T05:54:24.826+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3178,-0.706,1.5,9.581,3.458,-60.934,15.792,-20.495,-21.879,319562,0.4438264,11.39395,5,-1.910053,-16.79808,-79.92183,-6240.998,14.639,0.9915081853409303,66.19958190955589,1.910053,16.79808,4.63964968,7.282533939999999,79.92183,6240.998,1545.0770499999999,1651.9951050000004
3088,6,2026-09-24T05:54:24.926+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3179,-0.049,1.942,9.758,3.883,-50.18,11.494,-13.043,-17.243,319663,0.2192043,63.21786,5,1.336681,-10.25706,-62.48086,-6733.912,14.74,1.0145655123150727,53.10616051834288,1.336681,10.25706,2.7268143400000002,6.839473770000001,62.48086,6733.912,1085.4356219999997,1306.457891
3089,6,2026-09-24T05:54:25.026+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3180,0.402,2.256,9.12,3.926,-42.832,8.148,-14.122,-16.269,319764,0.2360982,22.11769,5,4.715606,-22.23923,7.788116,-6636.916,14.841,0.9588886647321845,45.83013214032881,4.715606,22.23923,2.7033743800000005,6.213568090000001,7.788116,6636.916,724.46536,1166.5678599999999
3090,6,2026-09-24T05:54:25.126+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3181,0.569,2.824,9.326,4.24,-27.084,2.016,-10.469,-11.846,319864,0.1312406,99.64846,5,2.448442,-4.080812,26.55718,-269.393,14.941,0.9953235374437164,29.106825196163186,2.448442,4.080812,0.6225684999999999,4.67207215,26.55718,269.393,87.36665199999999,1124.8534260000001
3091,6,2026-09-24T05:54:25.227+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3182,0.873,3.001,9.15,4.341,-22.01,-1.55,-5.156,-9.572,319965,0.05157948,22.22993,5,2.106704,-0.8665064,29.79965,57.5308,15.042,0.9859692432790031,22.65892618814934,2.106704,0.8665064,0.216389796,3.574547098,29.79965,57.5308,43.721578,1025.9438189999998
3092,6,2026-09-24T05:54:25.326+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3183,1.157,3.256,9.159,4.524,-18.152,-2.16,-3.709,-8.007,320065,0.04866219,5.783357,5,1.687616,-0.5229223,25.04008,-114.3877,15.142,0.9982155397398205,18.652543660316145,1.687616,0.5229223,0.137356954,2.3885033170000005,25.04008,114.3877,42.5994594,793.8382547
3093,6,2026-09-24T05:54:25.426+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3184,1.344,3.266,9.189,4.599,-13.614,-1.777,-2.134,-5.842,320165,0.01189306,7.740253,5,1.626259,-0.5295605,24.61966,-122.4713,15.242,1.0038421863351965,13.894339890761273,1.626259,0.5295605,0.09589470600000001,1.411354523,24.61966,122.4713,31.503937999999998,558.46978
3094,6,2026-09-24T05:54:25.526+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3185,1.52,3.334,9.297,4.717,-10.875,-0.3,-1.67,-4.282,320265,0.01583612,3.299649,5,1.210349,-0.2702063,18.82225,-207.0764,15.342,1.0190030034783704,11.006567357718755,1.210349,0.2702063,0.05184229,1.3776083350000001,18.82225,207.0764,27.740329799999994,376.1028449
3095,6,2026-09-24T05:54:25.625+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3186,1.628,3.364,9.297,4.763,-10.851,1.35,-1.375,-3.625,320365,0.004167377,0.9367004,5,1.036237,-0.1276503,15.61867,-45.07017,15.442,1.0217591513084021,11.020767940574741,1.036237,0.1276503,0.026427645399999998,0.3244980727,15.61867,45.07017,7.9979778800000005,47.68231494
3096,6,2026-09-24T05:54:25.725+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3187,1.608,3.324,9.208,4.714,-8.54,1.31,-1.731,-2.987,320465,0.003237725,1.823019,5,0.5426359,-0.09857461,12.25633,-14.72423,15.542,1.0116381660236433,8.81158674700533,0.5426359,0.09857461,0.0167592944,0.11657454519999999,12.25633,14.72423,3.9165956799999995,23.81908684
3097,6,2026-09-24T05:54:25.825+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3188,1.589,3.217,9.297,4.701,-8.522,1.857,-1.508,-2.724,320565,0.006603694,0.1164207,5,0.1994033,-0.02317713,7.529334,-16.7243,15.642,1.0161829903249255,8.851383903096735,0.1994033,0.02317713,0.008347595199999999,0.0728522746,7.529334,16.7243,2.7832084200000002,22.691333909999997
3098,6,2026-09-24T05:54:25.926+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3189,1.569,3.197,9.307,4.691,-5.516,1.69,-2.233,-2.02,320666,0.0002885117,3.196518,5,-0.1142146,-0.02860165,5.414378,-1.009277,15.743,1.016155361882885,6.186165613689954,0.1142146,0.02860165,0.00602668554,0.05096069577000001,5.414378,1.009277,1.87446142,16.68919971
3099,6,2026-09-24T05:54:26.025+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3190,1.53,3.217,9.346,4.697,-3.874,0.392,-2.392,-1.958,320766,0.001154041,1.468749,5,-0.1530967,-0.008969343,4.289691,2.439418,15.843,1.019908436859184,4.569814438245825,0.1530967,0.008969343,0.00309026974,0.02746627987,4.289691,2.439418,1.5082814199999999,14.624305609999999
3100,6,2026-09-24T05:54:26.126+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3191,1.52,3.236,9.375,4.71,-2.153,0.259,-2.599,-1.498,320867,0.0004487936,1.00746,5,-0.009723164,-0.01098779,3.727386,-0.2701757,15.944,1.0231403863997564,3.384862035593179,0.009723164,0.01098779,0.00234655306,0.01438709923,3.727386,0.2701757,1.52243334,4.76020561
3101,6,2026-09-24T05:54:26.226+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3192,1.51,3.246,9.356,4.704,-1.264,-0.155,-2.701,-1.373,320967,0.0001923401,0.3240404,5,0.02601957,-0.01261294,3.209495,-1.756282,16.044,1.0215060388635,2.9861550529066636,0.02601957,0.01261294,0.0017374760800000003,0.00924838524,3.209495,1.756282,1.22263762,2.5696166500000004
3102,6,2026-09-24T05:54:26.326+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3193,1.5,3.236,9.346,4.694,-0.825,-0.151,-2.708,-1.228,321068,9.617005e-05,0.06426202,5,0.01299779,-0.00134203,2.157706,-7.36921,16.145,1.020070054295372,2.8349056421687124,0.01299779,0.00134203,0.00043597129,0.004391783245,2.157706,7.36921,1.212205884,1.9977071520000003
3103,6,2026-09-24T05:54:26.427+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3194,1.471,3.266,9.336,4.691,-0.128,-0.428,-2.451,-1.002,321169,0.0006090793,0.209529,5,-0.02921208,-0.001430839,2.166054,-3.435513,16.246,1.0196728384263214,2.491378935449202,0.02921208,0.001430839,0.00050008481,0.003263385175,2.166054,3.435513,0.614808084,1.2446347519999998
3104,6,2026-09-24T05:54:26.528+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3195,1.461,3.275,9.326,4.688,-0.043,-0.741,-1.96,-0.915,321270,9.617005e-05,0.115425,5,-0.05835924,-0.0002852074,1.524923,-1.880714,16.347,1.0188716503750632,2.0958363485730462,0.05835924,0.0002852074,0.00028851062000000003,0.00168939018,1.524923,1.880714,0.344143284,0.926212352
3105,6,2026-09-24T05:54:26.629+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3196,1.461,3.305,9.316,4.694,0.107,-0.853,-1.89,-0.879,321371,0.0003205715,0.01331467,5,-0.02589131,0.0002539236,1.289769,-0.564642,16.448,1.0189276776596194,2.076332824958465,0.02589131,0.0002539236,0.0002628662,0.0013047096300000001,1.289769,0.564642,0.145314218,0.8338737789999999
3106,6,2026-09-24T05:54:26.729+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3197,1.451,3.305,9.316,4.691,0.255,-1.042,-1.575,-0.787,321471,3.205668e-05,0.05228333,5,-0.003243236,-0.0004122897,0.9972772,-0.2184762,16.548,1.0187790812440576,1.9056269309599925,0.003243236,0.0004122897,0.00023080951600000003,0.000984142798,0.9972772,0.2184762,0.090962804,0.6568002119999999
3107,6,2026-09-24T05:54:26.828+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3198,1.451,3.315,9.336,4.701,0.156,-1.411,-1.338,-0.864,321571,0.0001602834,0.06737699,5,0.02274628,-0.0009579296,0.4018116,-0.3465662,16.648,1.0210181814354495,1.9507693354161584,0.02274628,0.0009579296,0.000243632186,0.000339801738,0.4018116,0.3465662,0.091585798,0.6518958409999999
3108,6,2026-09-24T05:54:26.928+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3199,1.451,3.305,9.326,4.694,0.257,-1.583,-1.178,-0.835,321671,6.411337e-05,0.021795,5,0.01959405,-0.0002231225,0.1742223,-0.1332773,16.748,1.0197299892509075,1.9898798958731152,0.01959405,0.0002231225,0.000134639,0.000317361905,0.1742223,0.1332773,0.05403899799999999,0.334423541
3109,6,2026-09-24T05:54:27.028+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3200,1.461,3.305,9.307,4.691,0.385,-1.572,-1.006,-0.731,321771,0.0001602834,0.01536299,5,-0.003269196,-0.0002885195,0.2479999,-0.02639168,16.848,1.018072099243245,1.9056350647487572,0.003269196,0.0002885195,0.00014746167000000002,0.000217986145,0.2479999,0.02639168,0.034026596000000006,0.18908494
3110,6,2026-09-24T05:54:27.127+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3201,1.471,3.324,9.287,4.694,0.411,-1.424,-0.947,-0.653,321871,0.0002885102,0.008687001,5,-0.003268719,0.0005129069,0.4013332,-0.1392067,16.948,1.016965315559922,1.7588365472664023,0.003268719,0.0005129069,0.00014104941,0.00020195780499999999,0.4013332,0.1392067,0.033101062199999996,0.0892076401
3111,6,2026-09-24T05:54:27.228+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3202,1.461,3.324,9.287,4.691,0.85,-1.348,-1.007,-0.502,321972,3.205668e-05,0.06736567,5,-0.01956848,-3.301429e-05,0.905192,-0.01276699,17.049,1.016815409742222,1.885113524432945,0.01956848,3.301429e-05,0.00014104941,0.000185929463,0.905192,0.01276699,0.036117530200000005,0.0635401671
3112,6,2026-09-24T05:54:27.328+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3203,1.461,3.324,9.267,4.684,0.672,-1.221,-0.842,-0.464,322072,0.0001282267,0.02501267,5,-0.01956199,-1.083414e-06,0.9685941,0.05845747,17.149,1.0149162572090524,1.6283086316788964,0.01956199,1.083414e-06,0.00013463806999999999,0.000189135128,0.9685941,0.05845747,0.0276446662,0.05961523209999999
3113,6,2026-09-24T05:54:27.428+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3204,1.451,3.344,9.277,4.691,0.871,-1.038,-0.719,-0.295,322172,0.0001923401,0.02940633,5,-0.009793995,-9.686994e-05,1.057903,0.04448773,17.249,1.0163991160312293,1.5339641456044533,0.009793995,9.686994e-05,0.000160283416,0.000147461208,1.057903,0.04448773,0.029166932200000002,0.0416029651
3114,6,2026-09-24T05:54:27.528+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3205,1.451,3.354,9.277,4.694,0.758,-1.006,-0.644,-0.297,322272,3.205668e-05,0.006472663,5,-3.25605e-05,-0.0003527484,0.9167697,-0.04203253,17.349,1.0167416757852952,1.4146858308472592,3.25605e-05,0.0003527484,0.00013463807199999998,0.00014104987100000001,0.9167697,0.04203253,0.0273888668,0.030707731399999993
3115,6,2026-09-24T05:54:27.627+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3206,1.442,3.373,9.267,4.694,0.638,-1.069,-0.763,-0.398,322372,0.0001923401,0.01084333,5,0.0163455,0.0002243968,0.3736667,-0.1315847,17.449,1.0163137701062417,1.4601280765741065,0.0163455,0.0002243968,0.00011540405199999999,0.000128226731,0.3736667,0.1315847,0.027820132600000002,0.0304605974
3116,6,2026-09-24T05:54:27.728+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3207,1.451,3.383,9.267,4.701,0.513,-1.151,-0.659,-0.432,322473,6.411337e-05,0.011055,5,0.03589384,-0.0001282896,-0.04038809,-0.04634761,17.55,1.0167924668849673,1.4220587189001725,0.03589384,0.0001282896,0.00012181538999999998,0.00013143239999999999,0.04038809,0.04634761,0.0165579986,0.026337764399999998
3117,6,2026-09-24T05:54:27.828+00:00,walking-slowly-then-fall,Trial 4: grandma walking slowly at home then sudden fall,3208,1.442,3.393,9.267,4.701,0.472,-1.493,-0.616,-0.546,322573,6.411337e-05,0.04016467,5,0.02608683,-0.000223948,-0.6337619,0.02606275,17.65,1.0170057842974751,1.6826434559941688,0.02608683,0.000223948,0.000108992724,0.00012181539699999998,0.6337619,0.02606275,0.0195883986,0.0236165324
